기업명,날짜,뉴스제목,URL
STX엔진,2024.02.05,케이에스피 주가 방긋...외국인과 기관 쌍끌이 대량매수 폭발,https://www.pinpointnews.co.kr/news/articleView.html?idxno=243493
STX엔진,2024.02.06,동성화인텍 주가 기지개...4분기 영업이익 흑자전환 '파란불',https://www.pinpointnews.co.kr/news/articleView.html?idxno=243795
STX엔진,2024.02.07,함정용 엔진 국산화 관건은?,http://news.heraldcorp.com/view.php?ud=20240207000804
STX엔진,2024.02.07,"1위 삼성중공업 주가, 2위 한화오션 주가, 3위 HSD엔진 주가... 2월 1주차...",https://www.cwn.kr/news/articleView.html?idxno=25860
STX엔진,2024.02.07,"""윤 정권 변하지 않으면 국민 투쟁으로 끌어내리는 수밖에""",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003000744&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
STX엔진,2024.02.07,코츠테크놀로지 주가 훨훨...원익피앤이와 공급계약 실적개선 봄바람 부...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=244045
STX엔진,2024.02.07,"메디콕스 주가 기지개... ""2029년까지 연 매출 약 1362억원 달성 계획""",https://www.pinpointnews.co.kr/news/articleView.html?idxno=244154
STX엔진,2024.02.08,"방위산업·전쟁·테러 관련주, '봄꽃만개' 한화·현대로템·기아·한화시...",https://www.pinpointnews.co.kr/news/articleView.html?idxno=244219
STX엔진,2024.02.10,"美 2차전지 관련주 급등, 韓 테마주에 외국인·기관 쌍끌이 매수 종목…...",https://www.pointdaily.co.kr/news/articleView.html?idxno=190230
STX엔진,2024.02.11,"獨 허가받고 수출하던 K-9 자주포, 국산엔진 달고 수출길 '활짝'",https://www.yna.co.kr/view/AKR20240210025500003?input=1195m
STX엔진,2024.02.11,美 엔비디아·퀄컴·인텔·AMD 등 반도체 관련주 강세…韓 테마주에 외국...,https://www.pointdaily.co.kr/news/articleView.html?idxno=190250
STX엔진,2024.02.13,1위 삼성중공업 주가·2위 한화오션 주가·3위 HSD엔진 주가 2월 1주차 업...,https://www.stardailynews.co.kr/news/articleView.html?idxno=435766
STX엔진,2024.02.13,빠질만큼 빠졌다?...화인베스틸 주가 휘파람,https://www.pinpointnews.co.kr/news/articleView.html?idxno=245115
